year,month,day,hour,NCP kW,CP kW,kWh
2017,10,17,10,3768,,
2017,10,17,11,3600,,
2017,10,17,12,3696,,
2017,10,17,13,3816,,
2017,10,17,14,3792,,
2017,10,17,15,3888,,
2017,10,17,16,3792,,
2017,10,17,17,3792,,
2017,10,17,18,3888,,
2017,10,17,19,3936,,
2017,10,17,20,4104,,
2017,10,17,21,4032,,
2017,10,17,22,4176,,
2017,10,17,23,3864,,
2017,10,17,24,3648,,
2017,10,18,1,3552,,
2017,10,18,2,3408,,
2017,10,18,3,3096,,
2017,10,18,4,2976,,
2017,10,18,5,3096,,
2017,10,18,6,3336,,
2017,10,18,7,3768,,
2017,10,18,8,4008,,
2017,10,18,9,4056,,
2017,10,18,10,4008,,
2017,10,18,11,3840,,
2017,10,18,12,4008,,
2017,10,18,13,3888,,
2017,10,18,14,3672,,
2017,10,18,15,3672,,
2017,10,18,16,3816,,
2017,10,18,17,3984,,
2017,10,18,18,4008,,
2017,10,18,19,4032,,
2017,10,18,20,4104,,
2017,10,18,21,3960,,
2017,10,18,22,3960,,
2017,10,18,23,3672,,
2017,10,18,24,3408,,
2017,10,19,1,3264,,
2017,10,19,2,3288,,
2017,10,19,3,2976,,
2017,10,19,4,3024,,
2017,10,19,5,3048,,
2017,10,19,6,3288,,
2017,10,19,7,3792,,
2017,10,19,8,3936,,
2017,10,19,9,3768,,
2017,10,19,10,3816,,
2017,10,19,11,3744,,
2017,10,19,12,3792,,
2017,10,19,13,3792,,
2017,10,19,14,4272,,
2017,10,19,15,5304,,
2017,10,19,16,4992,,
2017,10,19,17,4440,,
2017,10,19,18,3912,,
2017,10,19,19,3912,,
2017,10,19,20,4008,,
2017,10,19,21,3984,,
2017,10,19,22,3840,,
2017,10,19,23,3600,,
2017,10,19,24,3360,,
2017,10,20,1,3168,,
2017,10,20,2,3072,,
2017,10,20,3,2928,,
2017,10,20,4,2856,,
2017,10,20,5,2976,,
2017,10,20,6,3264,,
2017,10,20,7,3744,,
2017,10,20,8,3840,,
2017,10,20,9,3768,,
2017,10,20,10,3792,,
2017,10,20,11,4440,,
2017,10,20,12,4872,,
2017,10,20,13,3888,,
2017,10,20,14,4056,,
2017,10,20,15,4752,,
2017,10,20,16,5256,,
2017,10,20,17,3960,,
2017,10,20,18,4008,,
2017,10,20,19,3936,,
2017,10,20,20,3936,,
2017,10,20,21,3624,,
2017,10,20,22,3408,,
2017,10,20,23,3408,,
2017,10,20,24,3288,,
2017,10,21,1,3144,,
2017,10,21,2,3120,,
2017,10,21,3,2976,,
2017,10,21,4,2832,,
2017,10,21,5,2736,,
2017,10,21,6,2880,,
2017,10,21,7,3096,,
2017,10,21,8,3312,,
2017,10,21,9,3408,,
2017,10,21,10,3552,,
2017,10,21,11,3504,,
2017,10,21,12,3432,,
2017,10,21,13,3360,,
2017,10,21,14,3456,,
2017,10,21,15,3504,,
2017,10,21,16,3504,,
2017,10,21,17,3552,,
2017,10,21,18,3552,,
2017,10,21,19,3576,,
2017,10,21,20,3672,,
2017,10,21,21,3624,,
2017,10,21,22,3480,,
2017,10,21,23,3336,,
2017,10,21,24,3048,,
2017,10,22,1,2976,,
2017,10,22,2,2904,,
2017,10,22,3,2760,,
2017,10,22,4,2568,,
2017,10,22,5,2496,,
2017,10,22,6,2544,,
2017,10,22,7,2640,,
2017,10,22,8,3120,,
2017,10,22,9,3240,,
2017,10,22,10,3264,,
2017,10,22,11,3240,,
2017,10,22,12,3288,,
2017,10,22,13,3480,,
2017,10,22,14,3480,,
2017,10,22,15,3528,,
2017,10,22,16,3624,,
2017,10,22,17,3744,,
2017,10,22,18,3744,,
2017,10,22,19,3720,,
2017,10,22,20,3768,,
2017,10,22,21,3648,,
2017,10,22,22,3552,,
2017,10,22,23,3360,,
2017,10,22,24,3168,,
2017,10,23,1,3144,,
2017,10,23,2,2928,,
2017,10,23,3,2784,,
2017,10,23,4,2616,,
2017,10,23,5,2688,,
2017,10,23,6,2904,,
2017,10,23,7,3432,,
2017,10,23,8,3504,,
2017,10,23,9,3480,,
2017,10,23,10,3624,,
2017,10,23,11,3432,,
2017,10,23,12,3480,,
2017,10,23,13,3528,,
2017,10,23,14,4032,,
2017,10,23,15,4824,,
2017,10,23,16,4824,,
2017,10,23,17,4344,,
2017,10,23,18,4056,,
2017,10,23,19,4128,,
2017,10,23,20,4032,,
2017,10,23,21,4032,,
2017,10,23,22,3888,,
2017,10,23,23,3744,,
2017,10,23,24,3312,,
2017,10,24,1,3192,,
2017,10,24,2,3048,,
2017,10,24,3,2736,,
2017,10,24,4,2592,,
2017,10,24,5,2568,,
2017,10,24,6,2760,,
2017,10,24,7,3288,,
2017,10,24,8,3456,,
2017,10,24,9,3432,,
2017,10,24,10,3576,,
2017,10,24,11,3648,,
2017,10,24,12,3816,,
2017,10,24,13,3792,,
2017,10,24,14,3672,,
2017,10,24,15,3744,,
2017,10,24,16,3840,,
2017,10,24,17,3912,,
2017,10,24,18,3696,,
2017,10,24,19,3720,,
2017,10,24,20,3792,,
2017,10,24,21,3792,,
2017,10,24,22,3792,,
2017,10,24,23,3456,,
2017,10,24,24,3264,,
2017,10,25,1,3264,,
2017,10,25,2,3048,,
2017,10,25,3,2784,,
2017,10,25,4,2712,,
2017,10,25,5,2568,,
2017,10,25,6,2736,,
2017,10,25,7,3288,,
2017,10,25,8,3504,,
2017,10,25,9,3432,,
2017,10,25,10,3456,,
2017,10,25,11,3240,,
2017,10,25,12,3480,,
2017,10,25,13,3528,,
2017,10,25,14,3504,,
2017,10,25,15,3384,,
2017,10,25,16,3432,,
2017,10,25,17,3504,,
2017,10,25,18,3552,,
2017,10,25,19,3600,,
2017,10,25,20,3648,,
2017,10,25,21,3864,,
2017,10,25,22,3792,,
2017,10,25,23,3456,,
2017,10,25,24,3168,,
2017,10,26,1,3144,,
2017,10,26,2,3000,,
2017,10,26,3,2856,,
2017,10,26,4,2760,,
2017,10,26,5,2808,,
2017,10,26,6,3048,,
2017,10,26,7,3696,,
2017,10,26,8,3840,,
2017,10,26,9,3840,,
2017,10,26,10,3744,,
2017,10,26,11,3864,,
2017,10,26,12,3648,,
2017,10,26,13,3456,,
2017,10,26,14,4296,,
2017,10,26,15,4176,,
2017,10,26,16,4344,,
2017,10,26,17,3624,,
2017,10,26,18,3504,,
2017,10,26,19,3648,,
2017,10,26,20,3792,,
2017,10,26,21,3792,,
2017,10,26,22,3792,,
2017,10,26,23,3480,,
2017,10,26,24,3384,,
2017,10,27,1,3168,,
2017,10,27,2,3168,,
2017,10,27,3,2952,,
2017,10,27,4,2976,,
2017,10,27,5,3168,,
2017,10,27,6,3480,,
2017,10,27,7,3984,,
2017,10,27,8,4176,,
2017,10,27,9,4128,,
2017,10,27,10,3912,,
2017,10,27,11,3672,,
2017,10,27,12,3624,,
2017,10,27,13,3432,,
2017,10,27,14,3312,,
2017,10,27,15,3480,,
2017,10,27,16,3456,,
2017,10,27,17,3480,,
2017,10,27,18,3456,,
2017,10,27,19,3576,,
2017,10,27,20,3648,,
2017,10,27,21,3696,,
2017,10,27,22,3792,,
2017,10,27,23,3480,,
2017,10,27,24,3216,,
2017,10,28,1,3024,,
2017,10,28,2,2904,,
2017,10,28,3,2928,,
2017,10,28,4,2928,,
2017,10,28,5,2952,,
2017,10,28,6,3000,,
2017,10,28,7,3120,,
2017,10,28,8,2952,,
2017,10,28,9,2928,,
2017,10,28,10,2856,,
2017,10,28,11,2640,,
2017,10,28,12,2688,,
2017,10,28,13,2568,,
2017,10,28,14,2568,,
2017,10,28,15,2544,,
2017,10,28,16,2544,,
2017,10,28,17,2568,,
2017,10,28,18,2592,,
2017,10,28,19,2616,,
2017,10,28,20,2664,,
2017,10,28,21,2616,,
2017,10,28,22,2640,,
2017,10,28,23,2592,,
2017,10,28,24,2424,,
2017,10,29,1,2328,,
2017,10,29,2,2256,,
2017,10,29,3,2232,,
2017,10,29,4,2160,,
2017,10,29,5,2136,,
2017,10,29,6,2160,,
2017,10,29,7,2184,,
2017,10,29,8,2256,,
2017,10,29,9,2328,,
2017,10,29,10,2544,,
2017,10,29,11,2520,,
2017,10,29,12,2592,,
2017,10,29,13,2592,,
2017,10,29,14,2544,,
2017,10,29,15,2544,,
2017,10,29,16,2568,,
2017,10,29,17,2568,,
2017,10,29,18,2592,,
2017,10,29,19,2664,,
2017,10,29,20,2640,,
2017,10,29,21,2712,,
2017,10,29,22,2736,,
2017,10,29,23,2712,,
2017,10,29,24,2640,,
2017,10,30,1,2640,,
2017,10,30,2,2592,,
2017,10,30,3,2568,,
2017,10,30,4,2544,,
2017,10,30,5,2664,,
2017,10,30,6,2904,,
2017,10,30,7,3768,,
2017,10,30,8,3936,,
2017,10,30,9,3936,,
2017,10,30,10,3960,,
2017,10,30,11,4032,,
2017,10,30,12,3768,,
2017,10,30,13,3696,,
2017,10,30,14,3624,,
2017,10,30,15,4656,,
2017,10,30,16,4464,,
2017,10,30,17,3768,,
2017,10,30,18,3720,,
2017,10,30,19,3936,,
2017,10,30,20,3984,,
2017,10,30,21,3984,,
2017,10,30,22,3960,,
2017,10,30,23,3600,,
2017,10,30,24,3336,,
2017,10,31,1,3288,,
2017,10,31,2,3192,,
2017,10,31,3,2880,,
2017,10,31,4,2856,,
2017,10,31,5,2904,,
2017,10,31,6,3120,,
2017,10,31,7,3672,,
2017,10,31,8,3888,,
2017,10,31,9,3912,,
2017,10,31,10,3816,,
2017,10,31,11,3624,,
2017,10,31,12,3720,,
2017,10,31,13,3576,,
2017,10,31,14,3480,,
2017,10,31,15,3576,,
2017,10,31,16,3528,,
2017,10,31,17,3624,,
2017,10,31,18,3648,,
2017,10,31,19,3672,,
2017,10,31,20,3744,,
2017,10,31,21,3720,,
2017,10,31,22,3648,,
2017,10,31,23,3432,,
2017,10,31,24,3144,,
2017,11,1,1,3072,,
2017,11,1,2,2808,,
2017,11,1,3,2760,,
2017,11,1,4,2712,,
2017,11,1,5,2784,,
2017,11,1,6,2904,,
2017,11,1,7,3504,,
2017,11,1,8,3648,,
2017,11,1,9,3648,,
2017,11,1,10,3648,,
2017,11,1,11,3312,,
2017,11,1,12,3552,,
2017,11,1,13,3648,,
2017,11,1,14,3576,,
2017,11,1,15,3696,,
2017,11,1,16,3576,,
2017,11,1,17,3720,,
2017,11,1,18,3720,,
2017,11,1,19,3888,,
2017,11,1,20,3744,,
2017,11,1,21,3792,,
2017,11,1,22,3768,,
2017,11,1,23,3456,,
2017,11,1,24,3168,,
2017,11,2,1,3000,,
2017,11,2,2,2808,,
2017,11,2,3,2784,,
2017,11,2,4,2616,,
2017,11,2,5,2712,,
2017,11,2,6,2904,,
2017,11,2,7,3456,,
2017,11,2,8,3624,,
2017,11,2,9,3504,,
2017,11,2,10,3504,,
2017,11,2,11,3432,,
2017,11,2,12,4248,,
2017,11,2,13,3720,,
2017,11,2,14,4320,,
2017,11,2,15,3840,,
2017,11,2,16,4848,,
2017,11,2,17,3960,,
2017,11,2,18,3768,,
2017,11,2,19,3864,,
2017,11,2,20,3792,,
2017,11,2,21,3648,,
2017,11,2,22,3600,,
2017,11,2,23,3312,,
2017,11,2,24,3000,,
2017,11,3,1,2880,,
2017,11,3,2,2688,,
2017,11,3,3,2472,,
2017,11,3,4,2424,,
2017,11,3,5,2616,,
2017,11,3,6,2832,,
2017,11,3,7,3336,,
2017,11,3,8,3408,,
2017,11,3,9,3336,,
2017,11,3,10,3384,,
2017,11,3,11,3432,,
2017,11,3,12,3648,,
2017,11,3,13,3672,,
2017,11,3,14,3624,,
2017,11,3,15,3744,,
2017,11,3,16,3792,,
2017,11,3,17,3936,,
2017,11,3,18,3744,,
2017,11,3,19,3816,,
2017,11,3,20,3744,,
2017,11,3,21,3576,,
2017,11,3,22,3576,,
2017,11,3,23,3336,,
2017,11,3,24,3000,,
2017,11,4,1,2664,,
2017,11,4,2,2568,,
2017,11,4,3,2544,,
2017,11,4,4,2544,,
2017,11,4,5,2496,,
2017,11,4,6,2544,,
2017,11,4,7,2520,,
2017,11,4,8,2544,,
2017,11,4,9,2520,,
2017,11,4,10,2616,,
2017,11,4,11,2640,,
2017,11,4,12,2616,,
2017,11,4,13,2664,,
2017,11,4,14,2544,,
2017,11,4,15,2448,,
2017,11,4,16,2400,,
2017,11,4,17,2376,,
2017,11,4,18,2376,,
2017,11,4,19,2520,,
2017,11,4,20,2544,,
2017,11,4,21,2496,,
2017,11,4,22,2400,,
2017,11,4,23,2400,,
2017,11,4,24,2352,,
2017,11,5,1,2304,,
2017,11,5,2,2256,,
2017,11,5,3,2208,,
2017,11,5,4,2160,,
2017,11,5,5,2112,,
2017,11,5,6,2256,,
2017,11,5,7,2328,,
2017,11,5,8,2424,,
2017,11,5,9,2568,,
2017,11,5,10,2544,,
2017,11,5,11,2544,,
2017,11,5,12,2448,,
2017,11,5,13,2472,,
2017,11,5,14,2424,,
2017,11,5,15,2472,,
2017,11,5,16,2520,,
2017,11,5,17,2520,,
2017,11,5,18,2568,,
2017,11,5,19,2568,,
2017,11,5,20,2664,,
2017,11,5,21,2592,,
2017,11,5,22,2544,,
2017,11,5,23,2472,,
2017,11,5,24,2424,,
2017,11,5,25,2280,,
2017,11,6,1,2352,,
2017,11,6,2,2328,,
2017,11,6,3,2304,,
2017,11,6,4,2328,,
2017,11,6,5,2304,,
2017,11,6,6,2592,,
2017,11,6,7,3096,,
2017,11,6,8,3288,,
2017,11,6,9,3336,,
2017,11,6,10,3552,,
2017,11,6,11,3552,,
2017,11,6,12,3648,,
2017,11,6,13,3624,,
2017,11,6,14,3552,,
2017,11,6,15,3744,,
2017,11,6,16,3792,,
2017,11,6,17,3960,,
2017,11,6,18,4032,,
2017,11,6,19,4032,,
2017,11,6,20,3984,,
2017,11,6,21,3840,,
2017,11,6,22,3816,,
2017,11,6,23,3480,,
2017,11,6,24,3192,,
2017,11,7,1,2952,,
2017,11,7,2,2712,,
2017,11,7,3,2544,,
2017,11,7,4,2544,,
2017,11,7,5,2544,,
2017,11,7,6,2808,,
2017,11,7,7,3384,,
2017,11,7,8,3552,,
2017,11,7,9,3672,,
2017,11,7,10,3672,,
2017,11,7,11,3552,,
2017,11,7,12,3552,,
2017,11,7,13,3456,,
2017,11,7,14,3984,,
2017,11,7,15,5016,,
2017,11,7,16,5064,,
2017,11,7,17,3840,,
2017,11,7,18,3888,,
2017,11,7,19,3960,,
2017,11,7,20,3936,,
2017,11,7,21,3840,,
2017,11,7,22,3744,,
2017,11,7,23,3432,,
2017,11,7,24,3216,,
2017,11,8,1,3024,,
2017,11,8,2,2976,,
2017,11,8,3,2784,,
2017,11,8,4,2736,,
2017,11,8,5,2736,,
2017,11,8,6,2928,,
2017,11,8,7,3576,,
2017,11,8,8,3816,,
2017,11,8,9,3840,,
2017,11,8,10,3744,,
2017,11,8,11,4176,,
2017,11,8,12,4680,,
2017,11,8,13,3960,,
2017,11,8,14,3888,,
2017,11,8,15,3864,,
2017,11,8,16,3864,,
2017,11,8,17,3936,,
2017,11,8,18,4224,,
2017,11,8,19,4224,,
2017,11,8,20,4152,,
2017,11,8,21,4080,,
2017,11,8,22,3912,,
2017,11,8,23,3672,,
2017,11,8,24,3504,,
2017,11,9,1,3312,,
2017,11,9,2,2736,,
2017,11,9,3,2400,,
2017,11,9,4,2640,,
2017,11,9,5,2952,,
2017,11,9,6,3168,,
2017,11,9,7,3648,,
2017,11,9,8,3672,,
2017,11,9,9,3696,,
2017,11,9,10,3720,,
2017,11,9,11,3696,,
2017,11,9,12,3768,,
2017,11,9,13,3768,,
2017,11,9,14,3600,,
2017,11,9,15,3576,,
2017,11,9,16,3720,,
2017,11,9,17,3792,,
2017,11,9,18,3984,,
2017,11,9,19,3960,,
2017,11,9,20,3864,,
2017,11,9,21,3720,,
2017,11,9,22,3696,,
2017,11,9,23,3528,,
2017,11,9,24,3336,,
2017,11,10,1,3096,,
2017,11,10,2,2976,,
2017,11,10,3,2712,,
2017,11,10,4,2712,,
2017,11,10,5,2808,,
2017,11,10,6,3144,,
2017,11,10,7,3552,,
2017,11,10,8,3720,,
2017,11,10,9,3936,,
2017,11,10,10,3816,,
2017,11,10,11,3720,,
2017,11,10,12,3600,,
2017,11,10,13,3528,,
2017,11,10,14,3312,,
2017,11,10,15,3336,,
2017,11,10,16,3480,,
2017,11,10,17,3648,,
2017,11,10,18,4056,,
2017,11,10,19,4200,,
2017,11,10,20,4176,,
2017,11,10,21,4152,,
2017,11,10,22,4152,,
2017,11,10,23,3816,,
2017,11,10,24,3696,,
2017,11,11,1,3648,,
2017,11,11,2,3408,,
2017,11,11,3,3408,,
2017,11,11,4,3456,,
2017,11,11,5,3360,,
2017,11,11,6,3408,,
2017,11,11,7,3408,,
2017,11,11,8,3384,,
2017,11,11,9,3384,,
2017,11,11,10,3216,,
2017,11,11,11,3096,,
2017,11,11,12,2976,,
2017,11,11,13,2784,,
2017,11,11,14,2688,,
2017,11,11,15,2664,,
2017,11,11,16,2616,,
2017,11,11,17,2616,,
2017,11,11,18,2904,,
2017,11,11,19,3072,,
2017,11,11,20,3192,,
2017,11,11,21,3312,,
2017,11,11,22,3240,,
2017,11,11,23,3240,,
2017,11,11,24,3264,,
2017,11,12,1,3288,,
2017,11,12,2,3168,,
2017,11,12,3,3192,,
2017,11,12,4,3192,,
2017,11,12,5,3120,,
2017,11,12,6,3264,,
2017,11,12,7,3360,,
2017,11,12,8,3336,,
2017,11,12,9,3312,,
2017,11,12,10,3072,,
2017,11,12,11,2880,,
2017,11,12,12,2712,,
2017,11,12,13,2760,,
2017,11,12,14,2712,,
2017,11,12,15,2760,,
2017,11,12,16,2832,,
2017,11,12,17,2808,,
2017,11,12,18,2880,,
2017,11,12,19,2880,,
2017,11,12,20,2832,,
2017,11,12,21,2880,,
2017,11,12,22,2640,,
2017,11,12,23,2568,,
2017,11,12,24,2616,,
2017,11,13,1,2544,,
2017,11,13,2,2544,,
2017,11,13,3,2544,,
2017,11,13,4,2568,,
2017,11,13,5,2640,,
2017,11,13,6,2976,,
2017,11,13,7,3552,,
2017,11,13,8,3648,,
2017,11,13,9,3600,,
2017,11,13,10,3696,,
2017,11,13,11,3648,,
2017,11,13,12,3696,,
2017,11,13,13,3792,,
2017,11,13,14,3600,,
2017,11,13,15,3720,,
2017,11,13,16,3648,,
2017,11,13,17,3864,,
2017,11,13,18,4152,,
2017,11,13,19,4200,,
2017,11,13,20,4152,,
2017,11,13,21,4080,,
2017,11,13,22,4104,,
2017,11,13,23,3768,,
2017,11,13,24,3456,,
2017,11,14,1,3360,,
2017,11,14,2,3144,,
2017,11,14,3,3048,,
2017,11,14,4,3024,,
2017,11,14,5,3024,,
2017,11,14,6,3384,,
2017,11,14,7,3912,,
2017,11,14,8,3960,,
2017,11,14,9,3816,,
2017,11,14,10,3936,,
2017,11,14,11,3792,,
2017,11,14,12,3720,,
2017,11,14,13,3624,,
2017,11,14,14,3576,,
2017,11,14,15,3672,,
2017,11,14,16,3840,,
2017,11,14,17,3960,,
2017,11,14,18,4128,,
2017,11,14,19,4224,,
2017,11,14,20,4176,,
2017,11,14,21,4128,,
2017,11,14,22,4176,,
2017,11,14,23,3840,,
2017,11,14,24,3600,,
2017,11,15,1,3432,,
2017,11,15,2,3384,,
2017,11,15,3,3144,,
2017,11,15,4,3120,,
2017,11,15,5,3120,,
2017,11,15,6,3360,,
2017,11,15,7,4056,,
2017,11,15,8,4032,,
2017,11,15,9,3912,,
2017,11,15,10,3792,,
2017,11,15,11,3792,,
2017,11,15,12,4800,,
2017,11,15,13,3600,,
2017,11,15,14,4704,,
2017,11,15,15,4752,,
2017,11,15,16,4728,,
2017,11,15,17,3768,,
2017,11,15,18,3960,,
2017,11,15,19,4128,,
2017,11,15,20,4032,,
2017,11,15,21,3960,,
2017,11,15,22,3960,,
2017,11,15,23,3648,,
2017,11,15,24,3456,,
2017,11,16,1,3288,,
2017,11,16,2,3096,,
2017,11,16,3,2904,,
2017,11,16,4,2928,,
2017,11,16,5,2808,,
2017,11,16,6,3240,,
2017,11,16,7,3720,,
2017,11,16,8,3792,,
2017,11,16,9,3744,,
2017,11,16,10,3792,,
2017,11,16,11,3648,,
2017,11,16,12,3648,,
2017,11,16,13,3624,,
2017,11,16,14,3384,,
2017,11,16,15,3384,,
2017,11,16,16,3408,,
2017,11,16,17,3528,,
2017,11,16,18,3720,,
2017,11,16,19,3912,,
2017,11,16,20,3864,,
2017,11,16,21,3960,,
2017,11,16,22,3888,,
2017,11,16,23,3648,,
2017,11,16,24,3480,,
2017,11,17,1,3384,,
2017,11,17,2,3120,,
2017,11,17,3,2952,,
2017,11,17,4,3048,,
2017,11,17,5,3048,,
2017,11,17,6,3408,,
2017,11,17,7,4032,,
2017,11,17,8,3840,,
2017,11,17,9,3672,,
2017,11,17,10,3624,,
2017,11,17,11,3552,,
2017,11,17,12,4224,,
2017,11,17,13,3768,,
2017,11,17,14,3960,,
2017,11,17,15,4704,,
2017,11,17,16,4968,,
2017,11,17,17,4224,,
2017,11,17,18,3840,,
2017,11,17,19,3936,,
2017,11,17,20,4080,,
2017,11,17,21,4056,,
2017,11,17,22,4104,,
2017,11,17,23,3792,,
2017,11,17,24,3768,,
2017,11,18,1,3672,,
2017,11,18,2,3576,,
2017,11,18,3,3408,,
2017,11,18,4,3264,,
2017,11,18,5,3144,,
2017,11,18,6,3168,,
2017,11,18,7,3144,,
2017,11,18,8,3072,,
2017,11,18,9,3120,,
2017,11,18,10,3672,,
2017,11,18,11,2808,,
2017,11,18,12,2808,,
2017,11,18,13,2664,,
2017,11,18,14,2568,,
2017,11,18,15,2592,,
2017,11,18,16,2616,,
2017,11,18,17,2616,,
2017,11,18,18,2688,,
2017,11,18,19,2664,,
2017,11,18,20,2712,,
2017,11,18,21,2616,,
2017,11,18,22,2592,,
2017,11,18,23,2544,,
2017,11,18,24,2496,,
2017,11,19,1,2448,,
2017,11,19,2,2448,,
2017,11,19,3,2352,,
2017,11,19,4,2256,,
2017,11,19,5,2280,,
2017,11,19,6,2472,,
2017,11,19,7,2784,,
2017,11,19,8,3048,,
2017,11,19,9,3312,,
2017,11,19,10,3432,,
2017,11,19,11,3432,,
2017,11,19,12,3312,,
2017,11,19,13,3144,,
2017,11,19,14,3144,,
2017,11,19,15,3192,,
2017,11,19,16,3096,,
2017,11,19,17,3216,,
2017,11,19,18,3504,,
2017,11,19,19,3720,,
2017,11,19,20,3648,,
2017,11,19,21,3576,,
2017,11,19,22,3408,,
2017,11,19,23,3264,,
2017,11,19,24,3288,,
2017,11,20,1,3144,,
2017,11,20,2,3096,,
2017,11,20,3,3024,,
2017,11,20,4,3048,,
2017,11,20,5,3144,,
2017,11,20,6,3480,,
2017,11,20,7,4032,,
2017,11,20,8,4152,,
2017,11,20,9,4080,,
2017,11,20,10,4008,,
2017,11,20,11,3912,,
2017,11,20,12,3864,,
2017,11,20,13,3768,,
2017,11,20,14,3528,,
2017,11,20,15,3408,,
2017,11,20,16,3360,,
2017,11,20,17,3624,,
2017,11,20,18,3960,,
2017,11,20,19,4056,,
2017,11,20,20,3984,,
2017,11,20,21,4032,,
2017,11,20,22,4008,,
2017,11,20,23,3792,,
2017,11,20,24,3552,,
2017,11,21,1,3360,,
2017,11,21,2,3120,,
2017,11,21,3,3120,,
2017,11,21,4,3192,,
2017,11,21,5,3240,,
2017,11,21,6,3600,,
2017,11,21,7,4248,,
2017,11,21,8,4296,,
2017,11,21,9,4296,,
2017,11,21,10,4152,,
2017,11,21,11,3984,,
2017,11,21,12,3816,,
2017,11,21,13,3768,,
2017,11,21,14,3624,,
2017,11,21,15,4272,,
2017,11,21,16,4392,,
2017,11,21,17,4032,,
2017,11,21,18,3840,,
2017,11,21,19,3840,,
2017,11,21,20,3768,,
2017,11,21,21,3768,,
2017,11,21,22,3552,,
2017,11,21,23,3264,,
2017,11,21,24,3048,,
2017,11,22,1,2976,,
2017,11,22,2,2856,,
2017,11,22,3,2712,,
2017,11,22,4,2712,,
2017,11,22,5,2664,,
2017,11,22,6,2640,,
2017,11,22,7,2760,,
2017,11,22,8,2760,,
2017,11,22,9,3000,,
2017,11,22,10,2904,,
2017,11,22,11,3168,,
2017,11,22,12,3720,,
2017,11,22,13,2712,,
2017,11,22,14,3648,,
2017,11,22,15,3816,,
2017,11,22,16,3936,,
2017,11,22,17,3480,,
2017,11,22,18,2904,,
2017,11,22,19,2976,,
2017,11,22,20,2976,,
2017,11,22,21,2976,,
2017,11,22,22,3024,,
2017,11,22,23,3000,,
2017,11,22,24,2904,,
2017,11,23,1,2808,,
2017,11,23,2,2664,,
2017,11,23,3,2592,,
2017,11,23,4,2736,,
2017,11,23,5,2856,,
2017,11,23,6,3144,,
2017,11,23,7,3336,,
2017,11,23,8,3336,,
2017,11,23,9,3312,,
2017,11,23,10,3216,,
2017,11,23,11,3048,,
2017,11,23,12,2880,,
2017,11,23,13,2808,,
2017,11,23,14,2664,,
2017,11,23,15,2616,,
2017,11,23,16,2592,,
2017,11,23,17,2568,,
2017,11,23,18,2784,,
2017,11,23,19,2928,,
2017,11,23,20,2880,,
2017,11,23,21,2952,,
2017,11,23,22,2976,,
2017,11,23,23,2976,,
2017,11,23,24,3048,,
2017,11,24,1,3000,,
2017,11,24,2,3024,,
2017,11,24,3,3000,,
2017,11,24,4,3048,,
2017,11,24,5,3168,,
2017,11,24,6,3384,,
2017,11,24,7,3504,,
2017,11,24,8,3504,,
2017,11,24,9,3456,,
2017,11,24,10,3096,,
2017,11,24,11,2952,,
2017,11,24,12,2712,,
2017,11,24,13,2736,,
2017,11,24,14,2592,,
2017,11,24,15,2544,,
2017,11,24,16,2568,,
2017,11,24,17,2616,,
2017,11,24,18,2856,,
2017,11,24,19,3024,,
2017,11,24,20,3024,,
2017,11,24,21,3048,,
2017,11,24,22,3192,,
2017,11,24,23,3000,,
2017,11,24,24,3144,,
2017,11,25,1,3048,,
2017,11,25,2,3072,,
2017,11,25,3,3024,,
2017,11,25,4,3096,,
2017,11,25,5,3120,,
2017,11,25,6,3216,,
2017,11,25,7,3312,,
2017,11,25,8,3288,,
2017,11,25,9,3288,,
2017,11,25,10,3072,,
2017,11,25,11,2856,,
2017,11,25,12,2736,,
2017,11,25,13,2568,,
2017,11,25,14,2496,,
2017,11,25,15,2520,,
2017,11,25,16,2496,,
2017,11,25,17,2472,,
2017,11,25,18,2616,,
2017,11,25,19,2664,,
2017,11,25,20,2712,,
2017,11,25,21,2760,,
2017,11,25,22,2736,,
2017,11,25,23,2664,,
2017,11,25,24,2664,,
2017,11,26,1,2544,,
2017,11,26,2,2616,,
2017,11,26,3,2616,,
2017,11,26,4,2616,,
2017,11,26,5,2640,,
2017,11,26,6,2976,,
2017,11,26,7,3240,,
2017,11,26,8,3432,,
2017,11,26,9,3672,,
2017,11,26,10,3552,,
2017,11,26,11,3432,,
2017,11,26,12,3336,,
2017,11,26,13,3312,,
2017,11,26,14,3264,,
2017,11,26,15,3240,,
2017,11,26,16,3168,,
2017,11,26,17,3264,,
2017,11,26,18,3528,,
2017,11,26,19,3672,,
2017,11,26,20,3648,,
2017,11,26,21,3720,,
2017,11,26,22,3768,,
2017,11,26,23,3768,,
2017,11,26,24,3648,,
2017,11,27,1,3552,,
2017,11,27,2,3312,,
2017,11,27,3,3168,,
2017,11,27,4,3216,,
2017,11,27,5,3264,,
2017,11,27,6,3600,,
2017,11,27,7,4152,,
2017,11,27,8,4320,,
2017,11,27,9,4104,,
2017,11,27,10,3984,,
2017,11,27,11,3720,,
2017,11,27,12,3720,,
2017,11,27,13,3504,,
2017,11,27,14,3504,,
2017,11,27,15,3552,,
2017,11,27,16,3600,,
2017,11,27,17,3624,,
2017,11,27,18,3936,,
2017,11,27,19,4128,,
2017,11,27,20,4080,,
2017,11,27,21,4104,,
2017,11,27,22,4152,,
